"ntwk","wyear","state","site_name","ts","start","enddate","latitude","longitude","elev_ft","county","huc","site_id"
"BOR","1938","MT","Ackley Lake","","1938-June","2100-January","  46.96","-109.94","   4300","Judith Basin","Hauck Coulee (100401030202)","BOR:06110500"
"BOR","1938","MT","Flathead Lake","","1937-October","2100-January","  47.68","-114.23","   2893","Flathead","Flathead Lake (170102080501)","BOR:12371550"
"BOR","1938","MT","Smith River Res","","1938-April","2100-January","  46.62","-110.75","   5486","Meagher","Lake Sutherlin-North Fork Smith River (100301030103)","BOR:06075000"
"BOR","1938","NM","Caballo Reservoir","","1938-February","2100-January","  32.90","-107.29","   4180","Sierra","Percha Creek-Caballo Reservoir (130301010411)","BOR:08108020"
"BOR","1938","OR","Unity","","1938-March","2100-January","  44.50","-118.18","   3820","Baker","Job Creek-Burnt River (170502020204)","BOR:13272500"
"BOR","1938","UT","Minersville Reservoir","","1937-October","2100-January","  38.22","-112.84","   5500","Beaver","Minersville Reservoir-Beaver River (160300070402)","BOR:10238500"
"BOR","1938","UT","Moon Lake Reservoir","","1937-December","2100-January","  40.56","-110.49","   8100","Duchesne","Brown Duck Creek-Lake Fork River (140600030604)","BOR:09290500"
"BOR","1938","WY","Alcova","","1938-February","2100-January","  42.55","-106.72","   5447","Natrona","Headwaters Bates Creek (101800070201)","BOR:06641500"
"BOR","1938","WY","Bull Lake","","1938-March","2100-January","  43.21","-109.04","   5805","Fremont","Upper Crow Creek (100800010604)","BOR:06224500"
"BOR","1937","AZ","Lake Mead","","1937-May","2100-January","  36.02","-114.73","   1220","Mohave","Kingman Wash-Colorado River (150100051310)","BOR:09421000"
"BOR","1937","AZ","San Carlos Reservoir","","1936-October","2100-January","  33.18","-110.53","   2500","Pinal","Willow Spring Canyon-Gila River (150400051010)","BOR:09469000"
"BOR","1937","ID","Payette Lake","","1936-October","2100-January","  44.91","-116.12","   4990","Valley","Payette Lake (170501230106)","BOR:13238500"
"BOR","1937","MT","Cooney Res","","1937-May","2100-January","  45.45","-109.20","   4250","Carbon","Fivemile Creek (100700060806)","BOR:06212000"
"BOR","1937","OR","Thief Valley","","1936-October","2100-January","  45.01","-117.78","   3143","Union","Magpie Creek-Powder River (170502030606)","BOR:13285000"
"BOR","1937","UT","East Canyon Reservoir","","1937-September","2100-January","  40.92","-111.60","   5700","Morgan","Outlet East Canyon Creek (160201020106)","BOR:10134000"
"BOR","1937","UT","Pineview Reservoir","","1936-November","2100-January","  41.25","-111.84","   4900","Weber","Pineview Reservoir-South Branch South Fork Ogden River (160201020305)","BOR:10139000"
"BOR","1936","MT","Ennis Lake","","1936-January","2100-January","  45.45","-111.66","   4841","Madison","Ennis Lake (100200071208)","BOR:06040500"
"BOR","1936","MT","Hebgen Lake","","1936-January","2100-January","  44.86","-111.34","   6545","Gallatin","Hebgen Lake (100200070307)","BOR:06038000"
"BOR","1936","MT","Holter Lake","","1936-January","2100-January","  46.99","-112.00","   3564","Lewis And Clark","Log Gulch-Missouri River (100301012008)","BOR:06066000"
"BOR","1936","MT","Lake Frances","","1936-January","2100-January","  48.26","-112.21","   3816","Pondera","Lake Frances (100302030605)","BOR:06095500"
"BOR","1936","MT","Mystic Lake","","1936-January","2100-January","  45.23","-109.76","   7674","Carbon","Upper West Rosebud Creek (100700050402)","BOR:06204000"
"BOR","1936","MT","Nelson Res","","1936-January","2100-January","  48.53","-107.52","   2223","Phillips","Nelson Reservoir (100500140702)","BOR:06155000"
"BOR","1936","MT","Pishkun Res","","1936-January","2100-January","  47.68","-112.50","   4370","Teton","Pishkun Reservoir-Sun River (100301040406)","BOR:06080500"
"BOR","1936","MT","Swift Res","","1936-January","2100-January","  48.16","-112.87","   4884","Pondera","Upper Birch Creek (100302010604)","BOR:06094000"
"BOR","1936","MT","Willow Creek Res - Augusta","","1936-January","2100-January","  47.55","-112.43","   4138","Lewis And Clark","Willow Creek Reservoir-Willow Creek (100301040304)","BOR:06082000"
"BOR","1936","OR","Beulah","","1935-December","2100-January","  43.91","-118.16","   3305","Malheur","Curry Canyon-North Fork Malheur River (170501161305)","BOR:13217000"
"BOR","1935","MT","Lake Sherburne","","1934-October","2100-January","  48.83","-113.52","   4709","Glacier","Swiftcurrent Creek (090400010203)","BOR:05015500"
"BOR","1935","OR","Lake Owyhee","","1935-April","2100-January","  43.64","-117.24","   3675","Malheur","Tunnel Canyon-Owyhee River (170501100702)","BOR:13182500"
"BOR","1932","OR","Cottonwood","","1931-December","2100-January","  42.24","-120.51","   4949","Lake","Upper Cottonwood Creek (180200010207)","BOR:11340000"
"BOR","1931","ID","Deadwood Reservoir","","1931-January","2100-January","  44.29","-115.65","   5334","Valley","Deadwood River-Deadwood Reservoir (170501200403)","BOR:13236000"
"BOR","1931","UT","Echo Reservoir","","1931-September","2100-January","  40.96","-111.43","   5580","Summit","Echo Reservoir-Weber River (160201010702)","BOR:10131500"
"BOR","1930","MT","Gibson Res","","1930-January","2100-January","  47.60","-112.76","   4724","Lewis And Clark","Gibson Reservoir (100301040401)","BOR:06079500"
"BOR","1928","ID","Crane Ck Res nr Midvale","","1927-October","2100-January","  44.37","-116.62","   4000","Washington","Crane Creek Reservoir (170501240907)","BOR:13264000"
"BOR","1928","ID","Henrys Lake","","1927-October","2100-January","  44.60","-111.35","   6457","Fremont","Duck Creek (170402020103)","BOR:13039000"
"BOR","1928","ID","Lake Lowell","","1927-October","2100-January","  43.58","-116.74","   2531","Canyon","Coulee Drain-Lake Lowell (170501140602)","BOR:13203500"
"BOR","1928","OR","Mckay","","1927-December","2100-January","  45.61","-118.79","   1333","Umatilla","McKay Reservoir-McKay Creek (170701030408)","BOR:14023000"
"BOR","1928","WY","Guernsey","","1928-January","2100-January","  42.29","-104.77","   4385","Platte","Guernsey Reservoir-North Platte River (101800081104)","BOR:06655500"
"BOR","1928","WY","Pathfinder","","1927-October","2100-January","  42.47","-106.85","   5678","Natrona","Pathfinder Dam-North Platte River (101800030411)","BOR:06640500"
"BOR","1927","OR","Cold Springs","","1927-January","2100-January","  45.86","-119.17","    620","Umatilla","Cold Springs Reservoir-Cold Springs Canyon (170701031207)","BOR:14019151"
"BOR","1926","ID","American Falls Reservoir","","1925-October","2100-January","  42.78","-112.88","   4356","Power","Spring Hollow-American Falls Reservoir (170402061009)","BOR:13076500"
"BOR","1926","NV","Topaz Lk nr Topaz","","1926-March","2100-January","  38.69","-119.52","   4900","Douglas","Topaz Lake (160503020206)","BOR:10297000"
"BOR","1926","OR","Antelope","","1925-October","1976-January","  42.91","-117.24","   4318","Malheur","Jack Creek (170501080504)","BOR:13179100"
"BOR","1926","OR","Wallowa Lake","","1925-October","2100-January","  45.34","-117.22","   4356","Wallowa","Wallowa Lake-Wallowa River (170601050109)","BOR:13326000"
"BOR","1925","OR","Emigrant Lake","","1924-October","2100-January","  42.16","-122.61","   2100","Jackson","Lower Emigrant Creek (171003080102)","BOR:14349000"
"BOR","1925","OR","Upper Klamath Lake","","1924-October","2100-January","  42.23","-121.80","   4097","Klamath","Upper Klamath Lake (180102030309)","BOR:11507001"
"BOR","1923","OR","Crane Prairie","","1922-November","2100-January","  43.76","-121.79","   4450","Deschutes","Crane Prairie Reservoir-Deschutes River (170703010109)","BOR:14053500"
"BOR","1923","OR","Fourmile Lake","","1923-June","2100-January","  42.46","-122.25","   5748","Klamath","Upper Fourmile Creek (180102030202)","BOR:11504500"
"BOR","1923","OR","Hyatt Prairie","","1922-December","2100-January","  42.17","-122.47","   5024","Jackson","Keene Creek (180102060405)","BOR:11514000"
"BOR","1922","ID","Salmon Falls Reservoir","","1921-October","2100-January","  42.21","-114.73","   5025","Twin Falls","Salmon Falls Reservoir (170402130706)","BOR:13106500"
"BOR","1922","OR","Crescent Lake","","1922-August","2100-January","  43.50","-121.97","   4825","Klamath","Crescent Lake (170703020204)","BOR:14059500"
"BOR","1922","OR","Thompson Valley","","1922-June","2011-January","  42.96","-121.09","   4980","Lake","Thompson Reservoir (171200050205)","BOR:10388800"
"BOR","1921","ID","Mud Lake","","1921-April","2100-January","  43.88","-112.41","   4774","Jefferson","Mud Lake (170402140704)","BOR:13115000"
"BOR","1921","OR","Drews","","1921-September","2100-January","  42.12","-120.62","   4827","Lake","Drews Reservoir (180200010104)","BOR:11338500"
"BOR","1921","UT","Sevier Bridge Reservoir","","1920-October","2100-January","  39.37","-112.03","   5000","Juab","Painted Rock Canyon-Sevier River (160300030706)","BOR:10218500"
"BOR","1920","OR","Ochoco","","1920-January","2100-January","  44.30","-120.73","   3143","Crook","Ochoco Reservoir-Ochoco Creek (170703050403)","BOR:14085100"
"BOR","1920","OR","Warm Springs","","1920-January","2100-January","  43.59","-118.21","   3327","Malheur","Winnemucca Creek-Malheur River (170501160705)","BOR:13214500"
"BOR","1919","ID","Mackay Reservoir","","1919-January","2100-January","  43.95","-113.67","   6061","Custer","Upper Cedar Creek-Big Lost River (170402180507)","BOR:13126000"
"BOR","1918","ID","Arrowrock Reservoir","","1917-October","2100-January","  43.59","-115.92","   3219","Elmore","Arrowrock Reservoir (170501120602)","BOR:13194000"
"BOR","1917","ID","Lake Pend Oreille","","1916-October","2100-January","  48.26","-116.56","   2063","Bonner","Carr Creek-Pend Oreille River (170102140302)","BOR:12392500"
"BOR","1917","ID","Magic Reservoir","","1916-October","2100-January","  43.26","-114.36","   4797","Blaine","Magic Reservoir (170402190605)","BOR:13142000"
"BOR","1917","NV","Lahontan Reservoir","","1917-January","2100-January","  39.46","-119.07","   4162","Churchill","Lahontan Reservoir (160502020404)","BOR:10312100"
"BOR","1916","OR","Fish Lake","","1915-October","2100-January","  42.38","-122.35","   4648","Jackson","Upper North Fork Little Butte Creek (171003070801)","BOR:14342000"
"BOR","1915","NM","Elephant Butte Reservoir","","1915-March","2100-January","  33.15","-107.19","   4350","Sierra","Ash Canyon-Elephant Butte Reservoir (130202110806)","BOR:08108070"
"BOR","1915","UT","Otter Creek Reservoir","","1914-October","2100-January","  38.17","-112.02","   6380","Piute","Otter Creek Reservoir (160300020204)","BOR:10188000"
"BOR","1914","ID","Priest Lake","","1913-October","2100-January","  48.49","-116.90","   2338","Bonner","Binarch Creek-Priest River (170102150701)","BOR:12393000"
"BOR","1914","UT","Piute Reservoir","","1914-March","2100-January","  38.32","-112.19","   5980","Piute","Piute Reservoir (160300010608)","BOR:10191000"
"BOR","1914","WY","Buffalo Bill","","1913-October","2100-January","  44.50","-109.18","   5369","Park","Rattlesnake Creek (100800120306)","BOR:06281500"
"BOR","1913","ID","Blackfoot Reservoir","","1912-October","2100-January","  43.00","-111.72","   6100","Caribou","Poison Creek (170402070307)","BOR:13065000"
"BOR","1913","ID","Oakley Reservoir","","1912-October","2100-January","  42.20","-113.92","   4766","Cassia","Cave Creek Reservoir-Goose Creek (170402110304)","BOR:13083500"
"BOR","1913","UT","Strawberry Reservoir","","1913-January","2100-January","  40.14","-111.03","   7600","Wasatch","Soldier Creek-Strawberry River (140600040106)","BOR:09282500"
"BOR","1912","SD","Belle Fourche","","1912-January","2100-January","  44.73","-103.68","   2980","Butte","Belle Fourche River-Maloney Creek (101202020204)","BOR:06435000"
"BOR","1911","AZ","Salt River Reservoir System","","1910-October","2100-January","  33.57","-111.54","   1550","Maricopa","Salt River-Saguaro Lake (150601060113)","BOR:09501000"
"BOR","1911","ID","Bear Lake","","1910-October","2100-January","  42.12","-111.30","   5900","Bear Lake","Bear Lake (160102010200)","BOR:10055500"
"BOR","1910","WY","Jackson Lake","","1909-October","2100-January","  43.86","-110.59","   6770","Teton","Lower Jackson Lake (170401010409)","BOR:13010500"
"BOR","1905","ID","Lake Coeur d' Alene","","1904-October","2100-January","  47.65","-116.77","   2100","Kootenai","Coeur d'Alene Lake (170103030406)","BOR:12415500"
"BOR","1900","CA","Lake Tahoe Elev Adj - Scale = .001 Ft","","1900-April","2100-January","  39.17","-120.14","    506","Placer","Ward Creek-Frontal Lake Tahoe (160501010403)","BOR:10337001"
"BOR","1900","CO","Elkhead Reservoir","","1900-April","2100-January","  40.56","-107.39","   6398","Moffat","Elkhead Reservoir-Elkhead Creek (140500010606)","BOR:09246300"
"BOR","1900","ID","Teton Reservoir","","1900-January","2100-January","  43.91","-111.54","   5302","Madison","Historic Teton Dam-Teton River (170402040503)","BOR:13504800"
"BOR","1900","UT","Big Sand Wash Reservoir","","1900-January","2100-January","  40.30","-110.22","   5885","Duchesne","Big Sand Wash Reservoir-Big Sand Wash (140600030907)","BOR:09UTBSWR"
"BOR","1900","UT","Cleveland Lake","","1900-January","2100-January","  39.58","-111.24","   8812","Emery","Left Fork Huntington Creek (140600090101)","BOR:09UTCLEV"
"BOR","1900","UT","Kolob Reservoir","","1900-January","2100-January","  37.43","-113.04","   8118","Washington","Kolob Creek (150100080106)","BOR:09UTKOLB"
"BOR","1900","UT","Miller Flat Reservoir","","1900-January","2100-January","  39.54","-111.24","   8462","Emery","Left Fork Huntington Creek (140600090101)","BOR:09UTMILF"
"BOR","1900","UT","Sand Hollow Reservoir","","1900-January","2100-January","  37.11","-113.37","   2992","Washington","Workman Wash (150100080907)","BOR:09UTSAND"
"BOR","1886","UT","Upper Enterprise","","1886-April","2100-January","  37.52","-113.86","   5753","Iron","Little Pine Creek (160300061302)","BOR:10UTENTU"
"CLMIND","1979","NA","Quasi-Biennial Oscillation 30 Index","","1979-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:QBO30"
"CLMIND","1979","NA","Quasi-Biennial Oscillation 50 Index","","1979-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:QBO50"
"CLMIND","1950","NA","Arctic Oscillation","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:AO"
"CLMIND","1950","NA","East Atlantic - Western Russia Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:EAWR"
"CLMIND","1950","NA","East Atlantic Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:EA"
"CLMIND","1950","NA","East Pacific - North Pacific Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:EPNP"
"CLMIND","1950","NA","Multivariate Enso Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:MEI"
"CLMIND","1950","NA","Nino 1.2 Sea Surface Temperature Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:NINO12"
"CLMIND","1950","NA","Nino 3 Sea Surface Temperature Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:NINO3"
"CLMIND","1950","NA","Nino 3.4 Sea Surface Temperature Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:NINO34"
"CLMIND","1950","NA","Nino 4 Sea Surface Temperature Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:NINO4"
"CLMIND","1950","NA","North Atlantic Oscillation Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:NAO"
"CLMIND","1950","NA","Pacific - North American Index","","1950-January","2100-January","   0.00","   0.00","      0","Unknown","unknown ()","CLMIND:PNA"
